epoch,lr,step,train_loss
0,7.728706987109035e-05,49,10.580927848815918
0,0.0001561514218337834,99,9.208407402038574
0,0.00023501577379647642,149,8.420063018798828
0,0.00031388012575916946,199,8.391733169555664
0,0.0003927444922737777,249,8.121838569641113
0,0.00047160882968455553,299,8.229637145996094
0,0.0005504731670953333,349,8.263240814208984
0,0.0006293375627137721,399,7.986850738525391
0,0.0007082019001245499,449,8.061419486999512
0,0.0007870662375353277,499,7.717463970184326
0,0.0008659305749461055,549,8.001529693603516
0,0.0009447949705645442,599,8.017062187194824
0,0.000997373485006392,649,7.47391939163208
0,0.0009886184707283974,699,7.5442681312561035
0,0.0009798634564504027,749,7.653278827667236
0,0.0009711083839647472,799,7.425258159637451
0,0.0009623533696867526,849,7.2035603523254395
0,0.000953598297201097,899,7.089017391204834
0,0.0009448432829231024,949,7.198810577392578
0,0.0009360882686451077,999,7.12439489364624
0,0.0009273331961594522,1049,6.772103786468506
0,0.0009185781818814576,1099,7.071529388427734
0,0.0009098231676034629,1149,6.956226825714111
0,0.0009010680951178074,1199,7.094921112060547
0,0.0008923130808398128,1249,6.784999370574951
0,0.0008835580665618181,1299,6.706738471984863
0,0.0008748029940761626,1349,6.927188873291016
0,0.0008660479797981679,1399,6.738174915313721
0,0.0008572929655201733,1449,6.570487976074219
0,0.0008485378930345178,1499,6.890010833740234
0,0.0008397828787565231,1549,6.528731822967529
0,0.0008310278644785285,1599,6.539026737213135
0,0.000822272791992873,1649,6.703672885894775
0,0.0008135177777148783,1699,6.422188758850098
0,0.0008047627634368837,1749,6.487017631530762
0,0.0007960076909512281,1799,6.086598873138428
0,0.0007872526766732335,1849,6.42710542678833
0,0.0007784976623952389,1899,5.93382453918457
0,0.0007697425899095833,1949,6.463906764984131
0,0.0007609875756315887,1999,5.9174323081970215
0,0.0007522325613535941,2049,5.468594551086426
0,0.0007434774888679385,2099,6.195751190185547
0,0.0007347224745899439,2149,5.715129375457764
0,0.0007259674603119493,2199,5.8439621925354
0,0.0007172123878262937,2249,6.220470905303955
0,0.0007084573735482991,2299,5.729543209075928
0,0.0006997023010626435,2349,5.864239692687988
0,0.0006909472867846489,2399,5.981248378753662
0,0.0006821922725066543,2449,5.987381458282471
0,0.0006734372000209987,2499,6.248053550720215
0,0.0006646821857430041,2549,6.0073113441467285
0,0.0006559271714650095,2599,5.860320091247559
0,0.0006471720989793539,2649,5.338057041168213
0,0.0006384170847013593,2699,5.885897636413574
0,0.0006296620704233646,2749,5.820770263671875
0,0.0006209069979377091,2799,5.6880083084106445
0,0.0006121519836597145,2849,5.497564792633057
0,0.0006033969693817198,2899,5.819952011108398
0,0.0005946418968960643,2949,5.7290358543396
0,0.0005858868826180696,2999,5.68841028213501
0,0.000577131868340075,3049,5.422628879547119
0,0.0005683767958544195,3099,5.354042053222656
0,0.0005596217815764248,3149,5.585054397583008
0,0.0005508667672984302,3199,5.809900283813477
0,0.0005421116948127747,3249,5.481964588165283
0,0.00053335668053478,3299,5.240212917327881
0,0.0005246016662567854,3349,5.375210285186768
0,0.0005158465937711298,3399,5.2820868492126465
0,0.0005070915794931352,3449,5.516833782196045
0,0.0004983365652151406,3499,5.555898666381836
0,0.000489581492729485,3549,5.283907413482666
0,0.0004808264784514904,3599,5.4694342613220215
0,0.0004720714350696653,3649,5.26833963394165
0,0.0004633164207916707,3699,5.337218761444092
0,0.0004545613774098456,3749,5.440901756286621
0,0.0004458063340280205,3799,5.210367202758789
0,0.0004370512906461954,3849,5.129434585571289
0,0.0004282962763682008,3899,5.432365894317627
0,0.0004195412329863757,3949,4.906459331512451
0,0.0004107861896045506,3999,5.568207740783691
0,0.00040203117532655597,4049,5.204179763793945
0,0.0003932761319447309,4099,5.08145809173584
0,0.0003845210885629058,4149,5.156415939331055
0,0.00037576607428491116,4199,5.271435260772705
0,0.00036701103090308607,4249,5.144415855407715
0,0.000358255987521261,4299,5.330832004547119
0,0.00034950097324326634,4349,5.175409317016602
0,0.00034074592986144125,4399,5.158832550048828
0,0.00033199088647961617,4449,5.015146255493164
0,0.00032323587220162153,4499,4.878201007843018
0,0.00031448082881979644,4549,5.364674091339111
0,0.00030572578543797135,4599,5.54490327835083
0,0.0002969707711599767,4649,4.941169261932373
0,0.00028821572777815163,4699,5.049224853515625
0,0.00027946068439632654,4749,4.982206344604492
0,0.0002707056701183319,4799,4.959200859069824
0,0.0002619506267365068,4849,4.941242218017578
0,0.00025319558335468173,4899,4.969167709350586
0,0.00024444053997285664,4949,5.021787166595459
0,0.000235685525694862,4999,4.8807854652404785
0,0.00022693048231303692,5049,5.125645637512207
0,0.00021817545348312706,5099,5.118239879608154
0,0.00020942041010130197,5149,5.315884113311768
0,0.0002006653812713921,5199,4.908524990081787
0,0.00019191035244148225,5249,4.9256696701049805
0,0.00018315530905965716,5299,4.750248432159424
0,0.0001744002802297473,5349,4.648641109466553
0,0.00016564525139983743,5399,5.024228572845459
0,0.00015689020801801234,5449,4.652744293212891
0,0.00014813517918810248,5499,5.149013042449951
0,0.00013938015035819262,5549,4.881374835968018
0,0.00013062510697636753,5599,5.031787395477295
0,0.00012187007814645767,5649,4.945477485656738
0,0.0001131150420405902,5699,5.19184684753418
0,0.00010436000593472272,5749,4.979857444763184
0,9.560496982885525e-05,5799,4.76809549331665
0,8.684994099894539e-05,5849,4.87717866897583
0,7.809490489307791e-05,5899,4.94098424911499
0,6.933986878721043e-05,5949,4.827442646026611
0,6.0584836319321766e-05,5999,5.032550811767578
0,5.18298038514331e-05,6049,4.736125946044922
0,4.307476774556562e-05,6099,4.9611992835998535
0,3.4319735277676955e-05,6149,4.883477210998535
0,2.556469917180948e-05,6199,5.079987049102783
0,1.6809664884931408e-05,6249,4.799498558044434
0,8.054631507548038e-06,6299,5.1325225830078125
