epoch,lr,step,train_loss
0,2.574881727923639e-05,49,10.657827377319336
0,5.2023122407263145e-05,99,9.352684020996094
0,7.829742389731109e-05,149,8.566598892211914
0,0.00010457172902533785,199,8.435871124267578
0,0.0001308460341533646,249,8.331886291503906
0,0.00015712033200543374,299,8.086731910705566
0,0.0001833946444094181,349,8.238436698913574
0,0.00020966894226148725,399,8.052353858947754
0,0.0002359432546654716,449,8.089742660522461
0,0.0002622175379656255,499,7.771122455596924
0,0.0002884918649215251,549,8.114470481872559
0,0.00031476616277359426,599,8.079947471618652
0,0.0003410404606256634,649,7.815326690673828
0,0.00036731475847773254,699,7.6000542640686035
0,0.0003935890563298017,749,7.785116195678711
0,0.0004198633832857013,799,7.793988227844238
0,0.0004461376811377704,849,7.436389446258545
0,0.00047241197898983955,899,7.5806427001953125
0,0.0004986862768419087,949,7.445521831512451
0,0.0005249605746939778,999,7.604374408721924
0,0.000551234872546047,1049,6.955964088439941
0,0.0005775091703981161,1099,7.0003981590271
0,0.0006037835264578462,1149,7.239570617675781
0,0.0006300578243099153,1199,7.288247108459473
0,0.0006563321221619844,1249,7.03776216506958
0,0.0006826064200140536,1299,6.885564804077148
0,0.0007088807178661227,1349,7.001665115356445
0,0.0007351550157181919,1399,6.719282627105713
0,0.000761429313570261,1449,6.6936821937561035
0,0.0007877036114223301,1499,6.789188385009766
0,0.0008139779092743993,1549,6.619568824768066
0,0.0008402522071264684,1599,6.436696529388428
0,0.0008665265631861985,1649,6.843782901763916
0,0.0008928008610382676,1699,6.336778163909912
0,0.0009190751588903368,1749,6.4263596534729
0,0.0009453494567424059,1799,6.134912490844727
0,0.000971623754594475,1849,6.1538472175598145
0,0.0009978980524465442,1899,5.785207271575928
0,0.000997314928099513,1949,5.965998649597168
0,0.0009943963959813118,1999,5.613644123077393
0,0.0009914779802784324,2049,5.498536109924316
0,0.0009885594481602311,2099,5.8423542976379395
0,0.0009856409160420299,2149,5.403867244720459
0,0.0009827223839238286,2199,5.3809027671813965
0,0.0009798038518056273,2249,5.697994709014893
0,0.000976885319687426,2299,5.133431434631348
0,0.0009739668457768857,2349,5.280754566192627
0,0.0009710483136586845,2399,5.305123329162598
0,0.0009681298397481441,2449,5.154767036437988
0,0.0009652113076299429,2499,5.397794723510742
0,0.0009622927755117416,2549,5.097541809082031
0,0.0009593742433935404,2599,4.8362956047058105
0,0.000956455769483,2649,4.7229533195495605
0,0.0009535372373647988,2699,4.896094799041748
0,0.0009506187052465975,2749,4.682758331298828
0,0.0009477002313360572,2799,4.629051208496094
0,0.0009447816992178559,2849,4.450466632843018
0,0.0009418631670996547,2899,4.82517671585083
0,0.0009389446931891143,2949,4.636650562286377
0,0.0009360261610709131,2999,4.5126190185546875
0,0.0009331076289527118,3049,4.262376308441162
0,0.0009301890968345106,3099,4.090497970581055
0,0.0009272706229239702,3149,4.432905197143555
0,0.000924352090805769,3199,4.565490245819092
0,0.0009214335586875677,3249,3.965456247329712
0,0.0009185150847770274,3299,3.9044418334960938
0,0.0009155965526588261,3349,4.1221208572387695
0,0.0009126780205406249,3399,4.169349670410156
0,0.0009097594884224236,3449,4.182712554931641
0,0.0009068410145118833,3499,4.250530242919922
0,0.000903922482393682,3549,3.9717373847961426
0,0.0009010039502754807,3599,4.023550510406494
0,0.0008980854763649404,3649,3.8645031452178955
0,0.0008951669442467391,3699,3.9313621520996094
